Date,Price High,Price Low,Price Open,Price Close
3/12/2010,1117.400024,1099.900024,1101.5,1101.5
3/15/2010,1107.099976,1101.400024,1105.099976,1105.099976
3/16/2010,1127,1114.5,1122.199951,1122.199951
3/17/2010,1131.400024,1118,1124,1124
3/18/2010,1127.800049,1121.099976,1127.400024,1127.400024
3/19/2010,1107.400024,1107.400024,1107.400024,1107.400024
3/22/2010,1099.300049,1099.300049,1099.300049,1099.300049
3/23/2010,1103.5,1103.5,1103.5,1103.5
3/24/2010,1092.400024,1085.5,1088.599976,1088.599976
3/25/2010,1092.699951,1086.699951,1092.699951,1092.699951
3/26/2010,1104.199951,1104.199951,1104.199951,1104.199951
3/29/2010,1110.300049,1110.300049,1110.300049,1110.300049
3/30/2010,1112.900024,1101.099976,1109.699951,1104.5
3/31/2010,1118.699951,1102,1103.099976,1113.300049
4/1/2010,1127.699951,1111.300049,1125.099976,1125.099976
4/5/2010,1133.300049,1119.900024,1122.300049,1132.900024
4/6/2010,1138.5,1122.699951,1130.800049,1135.099976
4/7/2010,1153,1132.599976,1152.300049,1152.300049
4/8/2010,1152.300049,1144,1152.199951,1152.199951
4/9/2010,1164.800049,1150.5,1161.099976,1161.099976
4/12/2010,1169,1154.599976,1161.599976,1161.599976
4/13/2010,1157,1145,1152.800049,1152.800049
4/14/2010,1160.599976,1151.199951,1159,1159
4/15/2010,1159.800049,1151,1157.5,1159.699951
4/16/2010,1160,1130.400024,1136.300049,1136.300049
4/19/2010,1137.099976,1124,1135.199951,1135.199951
4/20/2010,1145.800049,1136,1138.599976,1138.599976
4/21/2010,1150,1138.400024,1148.199951,1148.199951
4/22/2010,1144,1133.599976,1142.300049,1142.300049
4/23/2010,1153.099976,1153.099976,1153.099976,1153.099976
4/26/2010,1160.099976,1151.400024,1160.099976,1153.5
4/27/2010,1170.699951,1148.599976,1152.800049,1161.699951
4/28/2010,1171.300049,1171.300049,1171.300049,1171.300049
4/29/2010,1171.199951,1164,1168.400024,1168.400024
4/30/2010,1181.300049,1170,1180.099976,1180.099976
5/3/2010,1187.5,1177.300049,1178.599976,1182.699951
5/4/2010,1191.800049,1168.300049,1168.599976,1168.599976
5/5/2010,1177.199951,1159.199951,1174.599976,1174.599976
5/6/2010,1210.599976,1175.900024,1196.900024,1196.900024
5/7/2010,1210.800049,1194.599976,1210,1210
5/10/2010,1203.800049,1189.199951,1200.400024,1200.400024
5/11/2010,1233.5,1201.5,1219.900024,1219.900024
5/12/2010,1246.5,1227.099976,1242.699951,1242.699951
5/13/2010,1240,1228.699951,1235.300049,1228.800049
5/14/2010,1227.400024,1227.400024,1227.400024,1227.400024
5/17/2010,1235.900024,1225.199951,1233.300049,1227.699951
5/18/2010,1216.099976,1208.199951,1214.300049,1214.300049
5/19/2010,1192.599976,1192.599976,1192.599976,1192.599976
5/20/2010,1191.800049,1179.400024,1187.800049,1187.800049
5/21/2010,1175.699951,1175.699951,1175.699951,1175.699951
5/24/2010,1193.800049,1193.800049,1193.800049,1193.800049
5/25/2010,1200,1195.599976,1197.800049,1197.800049
5/26/2010,1213.300049,1213.300049,1213.300049,1213.300049
5/27/2010,1218.5,1205.400024,1211.699951,1211.900024
5/28/2010,1214.800049,1201.099976,1210.400024,1212.199951
6/1/2010,1228.199951,1209.300049,1224.800049,1224.800049
6/2/2010,1225.800049,1213.199951,1220.599976,1220.599976
6/3/2010,1224,1201,1208.300049,1208.300049
6/4/2010,1220.400024,1196.900024,1207.599976,1216.199951
6/7/2010,1244.699951,1211,1239.300049,1239.300049
6/8/2010,1252.099976,1234.099976,1241.5,1244
6/9/2010,1238.199951,1222,1237,1228.5
6/10/2010,1233.5,1215.099976,1232.800049,1220.800049
6/11/2010,1229.599976,1218,1228.900024,1228.900024
6/14/2010,1232.699951,1217.699951,1223.199951,1223.300049
6/15/2010,1236,1222.400024,1222.599976,1233.199951
6/16/2010,1229.300049,1229.300049,1229.300049,1229.300049
6/17/2010,1251.099976,1233.900024,1233.900024,1247.5
6/18/2010,1261.5,1242.900024,1247.699951,1257.199951
6/21/2010,1264.800049,1232,1257.400024,1239.699951
6/22/2010,1242.800049,1232.099976,1239.900024,1239.900024
6/23/2010,1245.099976,1226.900024,1233.900024,1234.099976
6/24/2010,1248.099976,1230.699951,1236.400024,1245.5
6/25/2010,1256.900024,1243.699951,1246.699951,1255.800049
6/28/2010,1238.199951,1238.199951,1238.199951,1238.199951
6/29/2010,1245,1228.5,1242,1242
6/30/2010,1246.199951,1236.699951,1245.5,1245.5
7/1/2010,1242.400024,1204.5,1206.300049,1206.300049
7/2/2010,1211.599976,1200.800049,1201.400024,1207.400024
7/6/2010,1211.800049,1190.5,1207.300049,1194.800049
7/7/2010,1198.599976,1198.599976,1198.599976,1198.599976
7/8/2010,1203.300049,1189.300049,1195.800049,1195.800049
7/9/2010,1213,1195,1209.599976,1209.599976
7/12/2010,1198.5,1198.5,1198.5,1198.5
7/13/2010,1217.400024,1205.199951,1213.300049,1213.300049
7/14/2010,1213.800049,1202.400024,1212,1206.800049
7/15/2010,1208.099976,1208.099976,1208.099976,1208.099976
7/16/2010,1188,1188,1188,1188
7/19/2010,1182.199951,1180,1181.699951,1181.699951
7/20/2010,1191.5,1191.5,1191.5,1191.5
7/21/2010,1194.5,1184.099976,1191.599976,1191.599976
7/22/2010,1196,1194.400024,1195.5,1195.5
7/23/2010,1198.599976,1187.699951,1187.699951,1187.699951
7/26/2010,1183,1183,1183,1183
7/27/2010,1158,1158,1158,1158
7/28/2010,1160.400024,1160.400024,1160.400024,1160.400024
7/29/2010,1169.199951,1158.699951,1163.800049,1168.400024
7/30/2010,1183.099976,1166,1168.199951,1181.699951
8/2/2010,1191.800049,1174.699951,1183.400024,1183.400024
8/3/2010,1190.5,1180,1185.199951,1185.199951
8/4/2010,1203,1186.300049,1186.300049,1193.699951
8/5/2010,1199.300049,1190,1197.199951,1197.199951
8/6/2010,1211,1195.300049,1203.300049,1203.400024
8/9/2010,1209.5,1199.800049,1205.800049,1200.699951
8/10/2010,1206.5,1191,1196.199951,1196.199951
8/11/2010,1208,1193,1197.5,1197.5
8/12/2010,1215.5,1199,1214.800049,1214.800049
8/13/2010,1214.900024,1214.900024,1214.900024,1214.900024
8/16/2010,1225.400024,1218,1224.5,1224.5
8/17/2010,1227.400024,1224,1226.599976,1226.599976
8/18/2010,1231.599976,1218,1229.699951,1229.699951
8/19/2010,1237.599976,1228.800049,1233.800049,1233.800049
8/20/2010,1232.800049,1223,1227.199951,1227.199951
8/23/2010,1228.900024,1222.900024,1226.900024,1226.900024
8/24/2010,1234,1211.5,1231.800049,1231.800049
8/25/2010,1240.699951,1230.699951,1239.5,1239.5
8/26/2010,1243.300049,1235,1235.400024,1235.400024
8/27/2010,1236,1236,1236,1236
8/30/2010,1237.900024,1234,1237.099976,1237.099976
8/31/2010,1249.400024,1233,1248.300049,1248.300049
9/1/2010,1254.300049,1243.599976,1246.300049,1246.300049
9/2/2010,1252.5,1246.900024,1251.5,1251.5
9/3/2010,1249.199951,1240,1249.199951,1249.199951
9/7/2010,1258,1255.5,1257.300049,1257.300049
9/8/2010,1260.199951,1254.699951,1255.599976,1255.599976
9/9/2010,1256,1244.099976,1248.900024,1248.900024
9/10/2010,1244.5,1244.5,1244.5,1244.5
9/13/2010,1245.099976,1245.099976,1245.099976,1245.099976
9/14/2010,1272.400024,1253.400024,1269.699951,1269.699951
9/15/2010,1269.800049,1263.5,1266.599976,1266.699951
9/16/2010,1275.199951,1268.699951,1271.900024,1271.900024
9/17/2010,1279.599976,1273.800049,1275.599976,1275.599976
9/20/2010,1282,1279,1279,1279
9/21/2010,1289.800049,1271.800049,1272.400024,1272.400024
9/22/2010,1290.199951,1290.199951,1290.199951,1290.199951
9/23/2010,1294.300049,1289.400024,1294.300049,1294.300049
9/24/2010,1297.400024,1294.199951,1296,1296
9/27/2010,1296.699951,1296.699951,1296.699951,1296.699951
9/28/2010,1308.599976,1287.5,1287.5,1306.599976
9/29/2010,1312.5,1305,1309.400024,1308.5
9/30/2010,1315.199951,1295.699951,1307.199951,1307.800049
10/1/2010,1320,1309,1309,1316.099976
10/4/2010,1319.099976,1312,1318.300049,1315.400024
10/5/2010,1341.099976,1312.900024,1312.900024,1338.900024
10/6/2010,1349,1339,1339.099976,1346.400024
10/7/2010,1363,1325.699951,1347.900024,1333.900024
10/8/2010,1348.400024,1325,1333.5,1344.199951
10/11/2010,1353.699951,1344,1346.699951,1353.300049
10/12/2010,1352.199951,1343.599976,1346.900024,1345.699951
10/13/2010,1374,1355.099976,1356.400024,1369.5
10/14/2010,1383.900024,1371.300049,1372.800049,1376.699951
10/15/2010,1382.400024,1364.699951,1379.199951,1371.099976
10/18/2010,1372.599976,1358,1358,1371.199951
10/19/2010,1370.5,1328.5,1366.800049,1335.099976
10/20/2010,1345.800049,1334.199951,1336,1343.300049
10/21/2010,1346.199951,1317.5,1344.199951,1324.699951
10/22/2010,1328.099976,1319,1326.699951,1324.400024
10/25/2010,1349.099976,1333.099976,1333.599976,1338.300049
10/26/2010,1341.199951,1328.300049,1341.199951,1338
10/27/2010,1341,1321.099976,1341,1322.199951
10/28/2010,1343.599976,1325.900024,1327.900024,1342.099976
10/29/2010,1358.699951,1336.800049,1340.199951,1357.099976
11/1/2010,1360.300049,1350.699951,1360.300049,1350.199951
11/2/2010,1356.800049,1355.5,1356.800049,1356.400024
11/3/2010,1359.199951,1327.5,1351.400024,1337.099976
11/4/2010,1392.5,1368.599976,1368.599976,1382.699951
11/5/2010,1398,1378.199951,1390.699951,1397.300049
11/8/2010,1409.199951,1387.099976,1390.5,1402.800049
11/9/2010,1423.199951,1382.900024,1405.199951,1409.800049
11/10/2010,1408.099976,1384,1395.199951,1399.099976
11/11/2010,1413.5,1397.300049,1400.699951,1403.099976
11/12/2010,1407.900024,1360.099976,1407.900024,1365.400024
11/15/2010,1372.599976,1355.300049,1363.699951,1368.400024
11/16/2010,1358.199951,1329.5,1356.5,1338.300049
11/17/2010,1341.800049,1331.300049,1336.900024,1336.800049
11/18/2010,1353.199951,1347.699951,1349.5,1352.900024
11/19/2010,1352,1344.5,1350.699951,1352.199951
11/22/2010,1357.699951,1357.699951,1357.699951,1357.699951
11/23/2010,1377.5,1364.5,1369.400024,1377.5
11/24/2010,1377.800049,1377.800049,1377.800049,1372.900024
11/26/2010,1372.099976,1372.099976,1372.099976,1362.300049
11/29/2010,1369.300049,1352.599976,1364,1366
11/30/2010,1390.099976,1362.800049,1366.699951,1385
12/1/2010,1396.599976,1382.300049,1386.800049,1387.300049
12/2/2010,1398.599976,1383.300049,1387.599976,1388.5
12/3/2010,1415.099976,1385.099976,1385.099976,1405.400024
12/6/2010,1428.400024,1410,1414,1415.300049
12/7/2010,1431.099976,1398,1424.5,1408.300049
12/8/2010,1403.800049,1372,1402.5,1382.5
12/9/2010,1394.199951,1380.5,1380.599976,1392.099976
12/10/2010,1392,1373.099976,1388.900024,1384.300049
12/13/2010,1399.199951,1384.5,1384.5,1397.300049
12/14/2010,1407.300049,1391.800049,1401.900024,1403.599976
12/15/2010,1394,1379.5,1394,1385.5
12/16/2010,1385,1362.5,1380.900024,1370.400024
12/17/2010,1378.599976,1365.900024,1376.400024,1378.599976
12/20/2010,1386.699951,1376.5,1383.199951,1385.5
12/21/2010,1389.5,1381.5,1385.800049,1388.199951
12/22/2010,1389.5,1385,1388,1386.800049
12/23/2010,1388.400024,1373.699951,1388.400024,1380
12/27/2010,1384.199951,1373.5,1373.5,1382.400024
12/28/2010,1406.699951,1389.800049,1389.800049,1405.199951
12/29/2010,1412.199951,1402.900024,1403.400024,1413.099976
12/30/2010,1413.800049,1403.099976,1413.800049,1405.599976
12/31/2010,1421.099976,1405.699951,1405.699951,1421.099976
1/3/2011,1423.900024,1413.699951,1415.599976,1422.599976
1/4/2011,1410.900024,1375.800049,1409.599976,1378.5
1/5/2011,1384,1364.199951,1383.400024,1373.400024
1/6/2011,1376.5,1368.900024,1374.800049,1371.400024
1/7/2011,1377.199951,1355.5,1372.699951,1368.5
1/10/2011,1374,1365.699951,1369,1373.699951
1/11/2011,1384.5,1373.900024,1375.400024,1384
1/12/2011,1385.5,1378,1382.599976,1385.699951
1/13/2011,1392.5,1371.400024,1386.099976,1386.900024
1/14/2011,1376,1356.699951,1375,1360.400024
1/18/2011,1371,1359.199951,1365.099976,1368.099976
1/19/2011,1376.199951,1367,1371.900024,1370.199951
1/20/2011,1367.699951,1345,1367.699951,1346.5
1/21/2011,1345.599976,1338.599976,1341.699951,1341
1/24/2011,1352.300049,1341.800049,1352.300049,1344.5
1/25/2011,1331.5,1323.599976,1330.400024,1332.300049
1/26/2011,1341.699951,1333,1333,1333
1/27/2011,1342,1318.400024,1342,1318.400024
1/28/2011,1346.599976,1307.699951,1314,1340.699951
1/31/2011,1345.900024,1323.300049,1339,1333.800049
2/1/2011,1342.900024,1325.300049,1333.099976,1339.599976
2/2/2011,1344,1327,1344,1331.5
2/3/2011,1355.800049,1324.900024,1335.599976,1352.300049
2/4/2011,1360,1345,1354.800049,1348.300049
2/7/2011,1353.800049,1343.800049,1345.800049,1347.599976
2/8/2011,1367,1350,1351.199951,1363.400024
2/9/2011,1366.5,1359.599976,1362.800049,1364.800049
2/10/2011,1364.5,1351.699951,1364.300049,1361.900024
2/11/2011,1368.800049,1355.199951,1364,1359.900024
2/14/2011,1365.599976,1356.599976,1357.800049,1364.599976
2/15/2011,1376,1361.599976,1361.599976,1373.599976
2/16/2011,1382,1370.5,1373.599976,1374.699951
2/17/2011,1384.699951,1377,1377.699951,1384.699951
2/18/2011,1391.800049,1381.800049,1384.099976,1388.199951
2/22/2011,1408.699951,1395.099976,1395.099976,1400.5
2/23/2011,1413.800049,1397.800049,1397.800049,1413.400024
2/24/2011,1415.300049,1408.300049,1415.099976,1415.300049
2/25/2011,1411,1401,1401.699951,1408.699951
2/28/2011,1415.699951,1407.699951,1410.699951,1409.300049
3/1/2011,1434.400024,1415.300049,1415.300049,1430.699951
3/2/2011,1440.5,1428.800049,1432.5,1437.199951
3/3/2011,1432.300049,1415.900024,1432.300049,1416
3/4/2011,1429.800049,1416.800049,1418.900024,1428.199951
3/7/2011,1445,1429.5,1434.5,1434.099976
3/8/2011,1432.599976,1424.300049,1431.599976,1426.900024
3/9/2011,1435.699951,1426.099976,1430,1429.300049
3/10/2011,1429.800049,1403.800049,1429.5,1412.199951
3/11/2011,1422.599976,1404.900024,1413.699951,1421.5
3/14/2011,1427.699951,1420,1420,1424.599976
3/15/2011,1413.300049,1385.5,1413.300049,1392.599976
3/16/2011,1404.199951,1394.300049,1398,1396
3/17/2011,1393.599976,1387.699951,1387.699951,1404
3/18/2011,1419.300049,1406.400024,1406.400024,1415.900024
3/21/2011,1433.5,1430.800049,1433.5,1426.199951
3/22/2011,1430.400024,1430.400024,1430.400024,1427.5
3/23/2011,1439.699951,1432.199951,1432.199951,1437.900024
3/24/2011,1446.900024,1437.5,1437.699951,1434.800049
3/25/2011,1436,1436,1436,1426.099976
3/28/2011,1415.599976,1413.199951,1413.199951,1419.800049
3/29/2011,1416,1416,1416,1416
3/30/2011,1430.300049,1412,1418.699951,1423.800049
3/31/2011,1440,1420.699951,1423.300049,1438.900024
4/1/2011,1436.5,1413,1433.400024,1428.099976
4/4/2011,1439.099976,1428.800049,1429.099976,1432.199951
4/5/2011,1457.599976,1430.300049,1437.900024,1451.800049
4/6/2011,1462.300049,1452,1456.900024,1457.699951
4/7/2011,1462.5,1453.900024,1459.699951,1458.5
4/8/2011,1475.5,1457.5,1457.599976,1473.400024
4/11/2011,1476,1459.699951,1476,1467.400024
4/12/2011,1467.199951,1444.400024,1461.800049,1452.900024
4/13/2011,1462,1454,1455,1454.900024
4/14/2011,1476,1452.699951,1456.800049,1471.699951
4/15/2011,1487.5,1473.199951,1477.599976,1485.300049
4/18/2011,1497.300049,1477.5,1486.300049,1492.300049
4/19/2011,1499.5,1489,1493.300049,1494.5
4/20/2011,1505.300049,1494,1494,1498.300049
4/21/2011,1508.300049,1501.699951,1503.699951,1503.199951
4/25/2011,1518,1502.800049,1513.300049,1508.599976
4/26/2011,1506.300049,1495,1501.5,1503
4/27/2011,1512.800049,1505.199951,1507.099976,1516.699951
4/28/2011,1536,1526.599976,1528.599976,1530.800049
4/29/2011,1568.699951,1537.300049,1538.699951,1556
5/2/2011,1576.599976,1543.099976,1572.900024,1556.699951
5/3/2011,1547,1527.5,1542.5,1540.099976
5/4/2011,1539,1506.199951,1535,1514.900024
5/5/2011,1520.699951,1471,1514.699951,1480.900024
5/6/2011,1494.800049,1472.300049,1473.199951,1491.199951
5/9/2011,1512.800049,1501.300049,1501.5,1502.900024
5/10/2011,1516.900024,1508.400024,1508.400024,1516.599976
5/11/2011,1524.099976,1495.199951,1524,1501.099976
5/12/2011,1498.5,1484.800049,1492.099976,1506.599976
5/13/2011,1511.300049,1490.199951,1503.5,1493.400024
5/16/2011,1494.900024,1489.300049,1489.300049,1490.400024
5/17/2011,1491.800049,1473,1489.800049,1479.800049
5/18/2011,1497,1496.300049,1496.400024,1495.599976
5/19/2011,1491.5,1491.5,1491.5,1492.199951
5/20/2011,1512.699951,1488.699951,1499,1508.800049
5/23/2011,1512.300049,1507,1510.5,1515.300049
5/24/2011,1527.099976,1521.900024,1527.099976,1523.199951
5/25/2011,1527.5,1526.099976,1526.400024,1526.599976
5/26/2011,1521.199951,1519.5,1521.199951,1522.800049
5/27/2011,1538.5,1518.400024,1519.400024,1536.300049
5/31/2011,1541.099976,1532.400024,1536.699951,1535.900024
6/1/2011,1550.599976,1529.699951,1535.699951,1542.400024
6/2/2011,1544.5,1520,1541.300049,1532
6/3/2011,1546.300049,1525,1534.699951,1541.699951
6/6/2011,1553.900024,1542,1542.900024,1546.5
6/7/2011,1549.900024,1537.199951,1545,1543.300049
6/8/2011,1544.199951,1531.300049,1544.199951,1538.099976
6/9/2011,1548.800049,1534.400024,1536.099976,1542.099976
6/10/2011,1543.900024,1526.400024,1543.699951,1528.599976
6/13/2011,1533,1511.300049,1528.099976,1515
6/14/2011,1526.199951,1513.099976,1517.199951,1523.800049
6/15/2011,1533.400024,1515,1525,1525.599976
6/16/2011,1531.199951,1522,1526,1529.300049
6/17/2011,1541.599976,1523,1523,1538.599976
6/20/2011,1545.699951,1535.199951,1536,1541.5
6/21/2011,1547.5,1540,1540.099976,1546
6/22/2011,1558.5,1544.400024,1547.199951,1552.900024
6/23/2011,1547.199951,1514.699951,1547.199951,1520.099976
6/24/2011,1525,1498.5,1524.699951,1500.5
6/27/2011,1503.5,1490.699951,1503.5,1496
6/28/2011,1505,1496.099976,1499.900024,1499.699951
6/29/2011,1512.199951,1504.099976,1504.099976,1509.900024
6/30/2011,1514,1498.800049,1511.5,1502.300049
7/1/2011,1502.199951,1480,1502.199951,1482.300049
7/5/2011,1515,1490.300049,1490.400024,1512.300049
7/6/2011,1531.5,1510.300049,1513.699951,1528.699951
7/7/2011,1533.099976,1522.699951,1529.099976,1530.199951
7/8/2011,1542.599976,1526.599976,1527,1541.199951
7/11/2011,1555.199951,1543.099976,1550,1548.800049
7/12/2011,1565,1542,1548.199951,1561.900024
7/13/2011,1585.599976,1570.800049,1574,1585.199951
7/14/2011,1592.800049,1583.599976,1586.300049,1589
7/15/2011,1592.199951,1582.300049,1582.300049,1589.800049
7/18/2011,1605,1592.800049,1592.800049,1602.099976
7/19/2011,1608.800049,1583.300049,1608.099976,1600.900024
7/20/2011,1596.699951,1582.400024,1584.300049,1596.699951
7/21/2011,1601.599976,1586.599976,1598,1586.800049
7/22/2011,1606.5,1588.5,1588.5,1601.300049
7/25/2011,1619.400024,1610,1610,1612
7/26/2011,1618.5,1609.800049,1609.800049,1616.599976
7/27/2011,1619.699951,1617,1619.699951,1615
7/28/2011,1620.599976,1602.800049,1614.199951,1613.400024
7/29/2011,1634.900024,1610.599976,1617.099976,1628.300049
8/1/2011,1631.800049,1607,1623,1619
8/2/2011,1660.599976,1616.800049,1619.300049,1641.900024
8/3/2011,1672.300049,1651.599976,1659.900024,1663.400024
8/4/2011,1681.800049,1640,1660.5,1656.199951
8/5/2011,1666.099976,1642.699951,1647.5,1648.800049
8/8/2011,1720,1678.099976,1679.099976,1710.199951
8/9/2011,1779,1720.099976,1722.5,1740
8/10/2011,1795.599976,1741.300049,1744,1781.300049
8/11/2011,1813.5,1733.300049,1795.099976,1748.800049
8/12/2011,1764.199951,1723.800049,1760.599976,1740.199951
8/15/2011,1765.199951,1730.5,1734.900024,1755.5
8/16/2011,1787.300049,1761.599976,1769,1782.400024
8/17/2011,1794.300049,1782,1784.800049,1791.199951
8/18/2011,1828.5,1785.5,1786.5,1818.900024
8/19/2011,1874.400024,1823.699951,1823.699951,1848.900024
8/22/2011,1895,1858.400024,1868.599976,1888.699951
8/23/2011,1909.300049,1824.599976,1909,1858.300049
8/24/2011,1853.099976,1753.099976,1833,1754.099976
8/25/2011,1772.5,1707.300049,1748.400024,1759.800049
8/26/2011,1829.300049,1768.5,1768.5,1794.099976
8/29/2011,1817.900024,1786.699951,1817.900024,1788.400024
8/30/2011,1839.599976,1783.099976,1787.199951,1826.699951
8/31/2011,1837.900024,1811.400024,1830.599976,1828.5
9/1/2011,1829.5,1814.400024,1825.800049,1826
9/2/2011,1884.199951,1828.599976,1828.599976,1873.699951
9/6/2011,1911.599976,1864,1886.300049,1869.900024
9/7/2011,1873.699951,1792.800049,1868.900024,1814.199951
9/8/2011,1870,1835,1839.300049,1854.400024
9/9/2011,1881.300049,1830,1858.099976,1856.400024
9/12/2011,1852.400024,1806,1852.400024,1809.900024
9/13/2011,1835.300049,1808.099976,1817.800049,1826.800049
9/14/2011,1843,1809,1843,1823.5
9/15/2011,1816.300049,1775.800049,1816.300049,1778.5
9/16/2011,1819.099976,1768.5,1768.5,1812.099976
9/19/2011,1818.900024,1788,1814.699951,1776.400024
9/20/2011,1807.800049,1776,1778.800049,1806.599976
9/21/2011,1811.699951,1782.800049,1808,1805.5
9/22/2011,1773.199951,1730.900024,1773.199951,1739.199951
9/23/2011,1737.300049,1636.300049,1737.300049,1637.5
9/26/2011,1661.800049,1562.400024,1646.400024,1592.5
9/27/2011,1665.400024,1653.699951,1653.800049,1650.599976
9/28/2011,1650,1650,1650,1616.300049
9/29/2011,1633.800049,1585,1604,1615.5
9/30/2011,1639.400024,1609.400024,1620.800049,1620.400024
10/3/2011,1660.800049,1627.599976,1627.800049,1656
10/4/2011,1678.099976,1596.599976,1661,1614.699951
10/5/2011,1640.300049,1599.599976,1629.300049,1640.300049
10/6/2011,1654.699951,1637.599976,1642.599976,1651.900024
10/7/2011,1665,1626.199951,1657,1634.5
10/10/2011,1676.800049,1645.599976,1645.599976,1669.599976
10/11/2011,1685,1657.599976,1685,1659.699951
10/12/2011,1691,1667.099976,1667.099976,1681.300049
10/13/2011,1678.800049,1656.199951,1676.099976,1667.300049
10/14/2011,1683.300049,1665.800049,1665.800049,1681.800049
10/17/2011,1693.5,1667.300049,1683.599976,1675.5
10/18/2011,1666,1627.5,1666,1651.699951
10/19/2011,1659.300049,1641.300049,1659.300049,1646
10/20/2011,1643.199951,1608.699951,1643.199951,1611.900024
10/21/2011,1647.400024,1626.099976,1626.099976,1635.099976
10/24/2011,1657.800049,1646.199951,1646.199951,1651.5
10/25/2011,1706.800049,1645,1645,1699.599976
10/26/2011,1723.599976,1708.900024,1717,1722.699951
10/27/2011,1735.5,1717.800049,1717.800049,1746.699951
10/28/2011,1752,1733,1752,1746.199951
10/31/2011,1741.900024,1717,1741.900024,1724.199951
11/1/2011,1720.099976,1682.5,1706.699951,1711
11/2/2011,1741.400024,1723.199951,1724.300049,1728.699951
11/3/2011,1766,1726.599976,1740.5,1764.199951
11/4/2011,1761.199951,1754.900024,1757,1755.300049
11/7/2011,1797,1755.300049,1755.300049,1790.300049
11/8/2011,1798.400024,1785.699951,1798.400024,1798.400024
11/9/2011,1793,1774.199951,1793,1790.900024
11/10/2011,1766.800049,1754.800049,1766.800049,1758.900024
11/11/2011,1789.099976,1777,1777,1787.5
11/14/2011,1779,1779,1779,1777.800049
11/15/2011,1783.099976,1761.300049,1779.199951,1781.699951
11/16/2011,1777.5,1757.699951,1777.5,1773.800049
11/17/2011,1755.300049,1714,1755.300049,1719.800049
11/18/2011,1736,1719,1725,1724.699951
11/21/2011,1704.599976,1674.400024,1704.599976,1678.300049
11/22/2011,1702.199951,1675.400024,1675.400024,1702.199951
11/23/2011,1700,1681.599976,1691.199951,1695.699951
11/25/2011,1693.5,1675.300049,1690.099976,1685.5
11/28/2011,1710.800049,1710.800049,1710.800049,1710.800049
11/29/2011,1718.400024,1704,1711.300049,1713.400024
11/30/2011,1749.199951,1699.900024,1714,1745.5
12/1/2011,1753.300049,1734.5,1747,1735.300049
12/2/2011,1762.900024,1741.599976,1744.800049,1747
12/5/2011,1752.599976,1718.699951,1748.900024,1730.699951
12/6/2011,1731.800049,1703,1722.099976,1727.900024
12/7/2011,1741.900024,1720,1730.599976,1740.900024
12/8/2011,1752.300049,1705.400024,1742,1709.800049
12/9/2011,1720.699951,1705.699951,1713.300049,1712.800049
12/12/2011,1708.199951,1658.5,1707.5,1664.199951
12/13/2011,1671.800049,1628,1654.699951,1659.900024
12/14/2011,1639.5,1565.800049,1636.5,1584.300049
12/15/2011,1592.800049,1565.599976,1571.400024,1574.599976
12/16/2011,1595.900024,1586,1587.400024,1595.599976
12/19/2011,1603.400024,1589.699951,1596.400024,1594.400024
12/20/2011,1617,1596.400024,1596.400024,1615.599976
12/21/2011,1635,1608.300049,1615.599976,1611.900024
12/22/2011,1610,1601.900024,1608.800049,1608.900024
12/23/2011,1612.800049,1604.699951,1612,1604.699951
12/27/2011,1599,1592.599976,1599,1594.199951
12/28/2011,1588.599976,1561.300049,1584.900024,1562.900024
12/29/2011,1559.300049,1525,1559.300049,1539.900024
12/30/2011,1579.5,1547.900024,1549.400024,1565.800049
1/3/2012,1604.300049,1566,1568.900024,1599.699951
1/4/2012,1618.599976,1594.5,1596.599976,1611.900024
1/5/2012,1624.099976,1597.800049,1610.800049,1619.400024
1/6/2012,1627.800049,1616.099976,1622.5,1616.099976
1/9/2012,1620.099976,1607.5,1614.300049,1607.5
1/10/2012,1638,1619.900024,1619.900024,1631
1/11/2012,1645.400024,1633.800049,1634.800049,1639.199951
1/12/2012,1656.099976,1645.199951,1645.199951,1647.300049
1/13/2012,1643.400024,1630.400024,1638.900024,1630.400024
1/17/2012,1657.800049,1642.099976,1643.699951,1655.199951
1/18/2012,1660.300049,1654,1654,1659.5
1/19/2012,1664.400024,1653.5,1663,1654.099976
1/20/2012,1664.300049,1652.800049,1652.800049,1663.699951
1/23/2012,1680,1669.900024,1676.900024,1678
1/24/2012,1668.199951,1664.199951,1666.900024,1664.199951
1/25/2012,1706.199951,1672,1673,1699.800049
1/26/2012,1729,1721,1729,1726.300049
1/27/2012,1734.099976,1727,1727,1731.800049
1/30/2012,1739.900024,1715.699951,1737.199951,1731
1/31/2012,1747.699951,1725,1731.699951,1737.800049
2/1/2012,1751.099976,1734,1738.199951,1747.099976
2/2/2012,1761.099976,1742.900024,1745.099976,1756.800049
2/3/2012,1761.300049,1724.5,1758.699951,1737.900024
2/6/2012,1738.300049,1713.300049,1728,1722.800049
2/7/2012,1748,1713.199951,1722,1746.400024
2/8/2012,1751.5,1728.199951,1744,1729.300049
2/9/2012,1749.699951,1726.099976,1731.400024,1739
2/10/2012,1734.400024,1706.400024,1732.699951,1723.300049
2/13/2012,1733,1718.400024,1725,1723
2/14/2012,1724.900024,1715,1720,1715.900024
2/15/2012,1737,1723.599976,1723.599976,1726.300049
2/16/2012,1728.400024,1707,1718.400024,1726.800049
2/17/2012,1735.099976,1718.800049,1733.599976,1724.5
